window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
70,167879.7456561121,5,51,11214,49,1669.0,0.5099623256856296,77.51179871394628,305.4061739491073,302,13,103.68415384615385,377.0360000000001,221513.0,260000.0,5249.400000000001,3748.0282805604106
71,169422.01654718423,4,51,11414,42,1605.0,0.4776125107299885,77.9856433899278,306.4017548664808,306,13,111.62861538461539,377.08799999999997,225727.0,260000.0,4191.536,3560.3147359212303
72,170609.6848999767,5,51,11625,43,1612.0,0.5039438901684283,78.10042172072963,307.3713809852751,311,13,86.36446153846154,377.1844615384615,228689.0,260000.0,5234.902,3052.973499883488
73,168507.58188229168,5,51,11836,42,1635.0,0.5077442783561434,78.25298774737259,308.3137490176986,316,13,89.3903076923077,377.1066153846154,223692.0,260000.0,5252.494000000001,2527.662411458462
74,170495.13893933778,4,51,12041,41,1669.0,0.5223543137957666,78.45185047484351,309.230300056437,320,13,93.16769230769229,377.05507692307685,229028.0,260000.0,4192.3,2323.5446966888207
75,171510.982945783,5,51,12257,42,1686.0,0.5224481618353596,78.54639900098424,310.12317869941904,325,13,85.63753846153847,377.08907692307696,230746.0,260000.0,5257.300000000001,3434.2647289148717
76,174999.0481180157,5,51,12464,43,1725.0,0.5231907792110885,78.4077624505219,310.99253402100504,330,13,67.87138461538461,377.06353846153837,240036.0,260000.0,5247.3820000000005,2299.549590078359
77,178448.7225246351,5,51,12672,50,1721.0,0.5200984624859266,78.9263690463239,311.8397678057456,335,13,118.85907692307691,377.0767692307692,248195.0,260000.0,5238.9,3234.1626231753835
78,177570.8980204063,4,51,12874,51,1799.0,0.4983601538817183,79.35042344658139,313.0632053440695,339,12,112.42666666666668,408.49133333333333,261205.0,240000.0,4183.4,3352.7901020315157
79,165446.44659631175,4,51,13077,51,1729.0,0.5060271238388478,79.53340773683246,314.25596944393527,343,12,93.98916666666666,408.4843333333334,231582.0,240000.0,4202.9,1966.782981558788
80,170161.92343604646,4,51,13278,51,1779.0,0.4964844591540084,80.08503027506086,315.4195706442159,347,12,124.21483333333332,408.50766666666664,243000.0,240000.0,4191.0,2714.117180232243
81,169822.4905211765,5,51,13490,51,1781.0,0.5175970374504153,80.51065592211296,316.5543014900182,352,12,114.98633333333332,408.4675,241411.0,240000.0,5259.6,3660.6526058824243
82,171245.61230836614,4,51,13703,51,1802.0,0.5213741925105995,80.77408577044092,317.6615066929497,356,12,102.3753333333333,408.45233333333334,245625.0,240000.0,4187.21,2884.4565418307884
83,164137.3632177133,5,51,13915,51,1788.0,0.5220417407087932,80.99927522555471,318.74239153390664,361,12,99.69,408.4558333333334,227850.0,240000.0,5258.0019999999995,2357.815088566546
84,161644.6136632322,5,51,14125,51,1761.0,0.4954393937367216,81.2717268895678,319.7980300648803,366,12,104.15766666666667,408.47166666666664,222217.0,240000.0,5240.3,1168.9183161609699
85,167784.41201568473,4,51,14333,51,1796.0,0.5093378382589183,81.49133859240229,320.8290471571491,370,12,100.15833333333335,408.4655,236928.0,240000.0,4194.7880000000005,2968.6660784235155
86,168911.04986276338,5,51,14530,51,1792.0,0.5124615337953509,81.71078489210647,321.83651596377194,375,12,100.58316666666668,408.4788333333333,239209.0,240000.0,5244.998,3514.75031381697
87,173658.06408494813,4,51,14728,51,1867.0,0.5103114004856405,82.31567180621131,322.8216104793351,379,12,134.94083333333336,408.5248333333334,250865.0,240000.0,4202.434,4459.103424740607
88,170807.53333195628,4,51,14921,51,1796.0,0.5122217566618326,82.71762867730259,323.7855774027883,383,12,118.08983333333335,408.6146666666666,244091.0,240000.0,4202.5,3754.4166597813337
89,169050.52622182708,5,51,15119,51,1817.0,0.4846093297534601,83.087749469777,324.72859876497955,388,12,116.02850000000001,408.6575,239181.0,240000.0,5250.642000000001,4265.310109135273
90,172786.3364334528,5,51,15313,51,1822.0,0.5039711028797522,83.47248848659264,325.650859584412,393,12,118.09900000000003,408.65433333333334,248662.0,240000.0,5245.524,3984.920167264
91,166635.42769373793,5,51,15516,51,1729.0,0.5121643667286543,83.63938897405721,326.5521781396539,398,12,98.82733333333333,408.57216666666665,233972.0,240000.0,5238.9,2613.688468689698
92,173016.97986584922,4,51,15722,51,1786.0,0.4910453479508618,83.77482206752613,327.4329181596576,402,12,96.23466666666667,408.46099999999996,250274.0,240000.0,4203.5,2435.1493292460605
93,171695.166630974,5,51,15930,51,1768.0,0.5081440120985449,83.96098176184323,328.2947612288811,407,12,101.27383333333334,408.44616666666667,245880.0,240000.0,5245.216,4093.22515487006
94,164436.35904679145,5,51,16143,51,1729.0,0.5136514423523211,84.20012932224488,329.1388426896297,412,12,106.68,408.4825,227328.0,240000.0,5232.900000000001,4909.345233957091
95,160076.1657625263,4,51,16358,51,1670.0,0.5112010034309694,84.0615099195826,329.96526967550164,416,12,70.89266666666667,408.47583333333336,217633.0,240000.0,4202.308,3013.674812631516
96,155619.63291622972,4,51,16573,51,1660.0,0.4934997820518076,84.14687751491337,330.7745143180222,420,12,92.34216666666667,408.462,206395.0,240000.0,4186.726,3214.8015811486057
97,159035.65293960544,5,51,16779,51,1650.0,0.5021976102603999,84.27910155387684,331.5672131515118,425,12,97.10483333333333,408.459,213760.0,240000.0,5256.6,5029.964698027152
98,164660.6398036748,4,51,16983,51,1652.0,0.5058021281609802,84.34815440013398,332.3436604934157,429,12,91.11533333333334,408.4355,229132.0,240000.0,4203.2,2937.599018374061
99,161564.80647008657,3,51,17175,51,1681.0,0.5148990508439967,84.53053785613264,333.10493888848157,432,12,102.58650000000004,408.47150000000005,221783.0,240000.0,3138.3999999999996,2688.8323504327277
100,153033.53742689197,5,51,17372,51,1620.0,0.49422130710316636,84.46881800937224,333.8512480744042,437,12,78.29683333333332,408.48216666666667,199629.0,240000.0,5251.182000000001,3284.096134459879
101,143677.0463802163,5,51,17559,51,1481.0,0.5228508558180764,84.48641783280976,334.5827995638708,442,12,86.26400000000001,408.4695,176238.0,240000.0,5252.022,3283.220901081455
102,143452.76755381352,5,51,17750,51,1478.0,0.49000892566131,84.7148312519087,335.3000248108236,447,12,108.01299999999999,408.45700000000005,174193.0,240000.0,5249.410000000001,6253.132769067635
103,147940.71830560386,3,51,17940,51,1546.0,0.5053213314740076,85.00566416819281,336.36027107575444,450,11,114.96145454545457,445.5656363636363,200846.0,220000.0,3139.8,6441.691528019199
104,145780.18742751743,5,51,18127,51,1542.0,0.4875181568138687,85.41694182546543,337.40060615641823,455,11,128.18981818181823,445.59545454545446,196463.0,220000.0,5253.299999999999,3348.2871375872005
